,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,Label
10,-0.9929807974512803,-1.3618845021700443,1.2573484635430892,-2.0044746951062677,-1.0831973853279655,-2.0634924371693177,0.9139416083403111,1.0889002865015158,1.2335180316790273,-0.11175835364817685,0.000638261994571567,-0.22357246518078175,2.491437789668511,-1.4562645405137726,-0.07224829370269709,0.6385566106451509,-0.7012305539780046,0.07725153116535942,0.3661698187999325,-1.007954577723969,0.3427581233355966,-0.08689096990016738,-0.500394641210715,-0.3736949437090447,-0.36833306629571205,-0.34714830101841304,-0.17965170435069283,0.6518801353167697,-0.06627559351154882,-0.11744343662032374,-0.45702066731932894,0.8037247487321012,-0.19511659077910312,1
11,-6.2982881047975425,3.9699481564099215,2.2883419714265503,1.4409956673810358,-0.48285487145411876,-0.2786238259461786,2.5000612866785863,1.8416702134629883,-3.0769143925156017,-2.7853203985122366,1.558422971605919,3.9564441287061003,0.1321413723678815,0.7732632027549328,1.1838701222034915,0.24975786513923856,-1.5061256337751752,0.08449327742968059,-0.3694383617425349,0.15588916200442,-0.004393189264423072,-1.1514908646591944,0.10688084519651556,1.0495715293943733,-1.1808395778927239,1.4494306901607705,0.8340507365955874,0.2299372162044373,-0.9377395268354204,0.33540436872004714,0.20731211040524908,-0.73133553387604,0.37476390550853067,1
12,-1.8975451087021522,-1.6852936019086107,1.254892612697057,-3.1527120390609715,0.27788182183561255,-0.12341916230106985,0.8183059765735325,0.4804150470596419,1.3436440695052543,-3.672238483904371,0.9496606703784963,0.955113622919026,-1.669708683709556,0.3220216661089247,0.41302167250793387,0.694639367405539,0.6986052713579026,-1.7010098072267126,-0.40693702553777233,1.4401552884052566,0.3875511532134318,-0.048798535917736446,0.06073416193592533,-0.15118746524271234,-0.4293712166334888,0.5211423063503869,-0.6085766327470412,1.3526341979320873,-0.14993810053691792,-0.42555412487853816,-0.016652196864936807,-0.12257453532169299,0.3296639104246427,1
13,0.041080693946214185,-4.751252288339139,-0.39390884644889856,-2.392077695231106,-2.4832690167106537,-1.219495684632642,-0.4231506776841679,1.2969544893665028,2.7884964456516736,2.0610090071921463,2.5736820634169844,0.30693487532656055,-1.4103662625421467,-0.9239032654640525,-0.036391241468348046,0.7125574826992271,0.8541149589782576,-0.20455205244593114,2.163729336726107,-0.4533057632782283,-0.7438893862343102,-1.5348723019253339,0.3180621215696269,1.5909581660326986,-0.11211598293342041,0.5942136258372366,1.9618546766515816,0.48847157138961844,-0.9260428107364274,-0.7426308486191168,-0.4066128739631445,0.8717834232313235,-0.06027548783844141,1
14,0.9779074636506121,-0.32470476365410916,-0.11872515111420366,-3.672062549639975,1.4822157798499342,0.5979879127824717,0.3555648810389405,0.862807093825504,-1.2946777386885748,-0.6564500772286485,0.7761709149039793,0.4612839111365984,-2.9051637025100505,-0.34975421942627893,-0.6213401839324747,-0.24141202640775267,1.1787539168516736,0.15528608456884274,-0.27194382196201405,0.989455450299252,-0.1274243118274807,-0.6946720753206697,-1.6612828147316319,-0.11530204544701898,-0.06034027319430227,0.4010558726803263,0.09205984487578835,0.09002398492481332,-0.5675560250589052,-0.8975413187719371,0.005102703862419131,0.41302465107375946,-0.3992602874310949,1
15,9.544801991926823,1.0069397748941968,1.4798008655711028,-3.462455976661004,2.7866032536674323,1.4751942955635369,-0.7976108979642561,3.159066101439289,0.23501917220250776,-1.667903787181951,1.7121298092907729,-1.5460069548449122,-0.430273173310163,-0.8942660818697388,-1.5711882382112559,0.1989975422144391,2.4019342639023,2.5947312146923354,0.17183689932055504,0.7880828005100055,1.7793835659048816,0.8738142156144132,2.3429058849293423,-0.9612142333404898,0.7594409398942683,-1.8421600610874649,0.9429419334935029,0.15734740575282988,-0.6607942407684533,0.1622479211498095,1.238610208569878,-0.04814957822104423,0.550864698602036,1
16,-2.7895385813992295,0.6930364721326837,0.8796099866228231,-4.1272027189866485,0.012486106048525191,0.48042006856841635,-0.8295575504948197,-2.151332472382222,3.9883926839076937,1.5374258540300432,4.822396857205899,-1.4139650043629814,-1.767497760434752,-1.113287914297315,1.1795368053362916,-1.8244988915971023,-1.4440055729237384,-0.31064228513230524,-1.8313217730958307,1.3420293859267907,-1.47517256144097,-2.188901041187267,1.3614832500393412,1.2771777015969117,-0.047609171289153755,-2.2398485365534286,0.17493043785112505,0.9537525048519216,0.41936381425843716,-0.533354522950307,-1.5207301085758576,1.7079483315203963,-0.5277301795409913,1
17,-3.073872049317009,0.8055886693750741,0.7799493632284519,-1.9519294040084154,-1.685811815800907,-0.608236598237238,0.33303021764677354,1.7210505202496316,5.651070338479281,0.8231118350000478,1.3581031639018304,-0.9908806054689755,-0.4208449436774691,-0.6649679192568941,-0.11575032644489355,-0.6045767767244221,-0.4434364161084141,0.1899545026770151,-2.9554995177905665,1.6128029243508428,-1.310256254166667,-1.6685394737926305,1.0997456350426036,0.17913631280499429,-0.6855347935655641,-1.3826848953085016,-1.2520688896484702,1.1024167129690583,-0.4221983681012009,-0.20889076191989314,-1.5057334000756704,0.7438521997760437,-0.9506034687651704,1
18,-0.05173560215475576,-2.035191986284388,1.0390704748193997,1.5878245663085504,1.9388029855285889,-1.1015421103686662,-0.37393825395756947,-0.5281556795543468,0.9577411495661501,1.1219993533525177,-0.7153794722308323,0.22010046154775573,-0.8636519109341297,1.4782862388887048,-0.5108565095738874,-1.9381256366077648,0.3251099733405108,0.13827288276746771,0.41457510472976306,-0.24372797104461472,0.41164681932188846,0.3726743768355682,0.30373160267726107,0.5125230699524386,0.7022144055754778,0.5492559271351085,0.18167324204602303,0.8559305201834768,0.25892243399303355,0.5361026731837125,0.4246925424513337,0.2538011984883112,-0.8961458895351151,1
19,-4.806134794764836,4.713590145396901,-0.6835644115602344,0.9407038527657949,-3.22236238982878,-1.3235894340120649,3.960238152399497,2.6175525018307435,-1.114871574046311,0.30472947931735145,0.7265578265937455,-0.3183090218191534,-0.47654993436318266,-0.7075674162290603,0.5668013282318667,1.2140099722517441,-0.5932233827825142,-1.2617588064256156,0.0615709552406637,0.6310528413387356,-0.042555370026612985,0.003364064871546608,-0.3275365152572393,-1.372145956674061,0.5829129810439678,-0.37075430039429474,0.6802229410222371,0.9018101957480501,0.05376831856679884,0.5294461476492561,-0.37499474789431103,0.8115488853967345,-0.6952926249939051,1
20,-6.386593813214094,5.154522390617826,2.027806464708883,2.4175939042362637,1.7913316225716245,-2.074691214584808,3.1612896355892723,1.8878336995765521,-0.22759364254617606,0.7936060479198624,0.03395713070472226,-0.43815582683029436,-0.8355506139855488,1.2000845927668236,-1.1804014157035978,1.3069423547255625,-0.41503394614425454,-1.2507776644789206,-0.7682029146644486,-0.7650601103853482,-0.35205763722620936,0.26915102531474455,0.23635979837784202,1.1034569537341838,-0.26293008726318606,0.2069516042348395,-0.1766765130357333,-0.9509095421749886,-0.8653395049718339,-0.07272039838314509,-0.06972831131811898,0.35190999390318745,0.3297528675058724,1
21,-6.64453873488243,-0.6287400831020411,-0.317122089100737,0.2607606878326522,-0.7945410149554027,2.4522000205981414,2.0046905715115777,1.3633433255855052,1.2558688204418071,0.5713509652032991,-0.34185450368794607,0.5673947028343763,2.8603585349153424,-0.4119275723568761,0.2831330248181526,0.12463144177404464,0.31931831480035655,-0.48458069766054446,-0.7730561625777868,0.551772613878586,0.4700364923174023,0.44673498757829266,-1.035631742130392,-0.5833058785755826,0.5881463890801442,-1.3791476160241576,0.05502166978439274,2.465969620223197,-0.9578557122107266,1.1741792940057156,0.7687053918862701,0.012323671742324089,-0.5500088559180072,1
22,-7.932755968305842,1.1757154075992173,-1.2006044344486924,-0.2100195419840162,-0.6830416382491458,-0.4841993038547118,-2.7196231242159197,2.3969704304716224,1.045429967226769,0.767985196271821,-1.7051455517423482,0.5192797683053348,-0.01947426018648572,0.2546053460691522,-0.4737397983407733,-1.0836078885075149,-0.3457180710804895,0.4368019957104695,-0.12122669179491152,0.06534687089851547,0.4342681608768447,0.26571193635542373,0.11039000188896668,-1.2717744088757181,-0.8610131528576512,-0.24423322315697224,-1.179985423121404,1.7241209511515672,-0.45745781961882676,-0.19510099911987927,0.23514685071608504,-0.03062744791196269,-0.8736407273760521,1
23,-4.648870907240101,0.3924320174892381,-1.0914385752712117,-0.08055876845720279,-2.0757957026939318,0.9288013765615037,0.937351481219367,-0.974800509023221,0.6121302826085203,0.2753441200862619,0.6029790134964383,1.2366504893208987,0.9050716698957163,0.009120515142414664,0.4641805421220852,0.40128744451255616,0.9561419214247546,-0.693154462714408,-0.2548861591343332,-0.23422838438383364,-0.7274988095840067,-0.225029038199674,-0.2034663344007503,0.8632101464791156,0.7624038155781299,-1.1970200632079377,-0.5980170208200974,0.5958911075237437,0.4800267451584414,0.125636438227784,-0.17585631833899532,0.182167329445846,-0.6275741318780134,1
24,-2.698089424284933,-7.065068329793474,1.5968153609251232,0.5174141348441,0.6702890602682926,-2.530659664839976,-0.016789273034916025,0.6089938505020268,-0.7303398599602904,0.6955486181430588,0.3509552165267502,-0.31580926760219835,0.4042502193622063,1.2011137374355132,-0.033875976028637046,-0.599382270453161,0.006432822268608794,-1.1238622100379068,-0.23389670156517645,0.997686423864078,1.278191060393233,-0.07128957800477873,-0.8082269010373117,-0.6676624619795385,0.03368925743119188,0.4874926087738639,0.011416067477810241,0.688470319196981,-0.6628568568198622,-0.5712460268652739,-0.49274395831517076,0.7669723224663236,-0.24530901084437695,1
25,9.936709083407418,0.6231290852349777,-0.1564529462986011,1.0972805742769856,-2.8001706412200664,0.8836112630696027,-0.09902572293854574,0.20360879557371414,2.9682770222202133,-1.2527846766701136,0.7219862999307092,3.9065139388028287,-0.1041456424621026,0.08574031597151403,2.44658571388978,1.7831310160511578,-2.1167251377467626,1.897602065939599,-0.8589025914330696,-0.44173331710379565,0.6513719649276497,-0.979862208718729,-0.3178898768508604,-0.5867120822638572,0.2524141621953248,-0.34318316300583485,-1.361249314813311,0.3758992512537039,0.24753857088023756,-0.3183449498336112,-0.001904777160549899,0.6368439196919046,0.04105888361937073,1
26,-2.0192904509001126,-2.501315402154443,-1.6791069897940585,-2.394359694203178,-0.1755902619076177,2.936119575337085,3.259907077619411,-3.2751154048828655,1.227705047133362,0.7427186127425877,-1.4354784095585138,-0.6922357514672464,-0.5818075012506155,0.3482770628322213,-0.3945598859810424,-0.1238326466400262,-0.3814269383420421,1.8424859055979845,-1.1318337054217111,1.2967558008768398,-0.4908323460424884,0.7524508376489456,0.2703210126971265,1.221788185499803,0.33646097417375315,-0.9833063353215872,1.2579738075260445,0.7987870260568456,0.03510636084554467,1.0006199470345634,-0.535393230722219,-1.2636755985863837,-0.8147994953325141,1
27,-9.53578923384642,-7.071861228710867,2.2083083276326545,3.55333497662181,3.1985095360479847,-2.7245067833350842,-0.4638245119030577,0.836260080320122,-0.7843410877745063,-0.7743091122249035,3.1446288381703167,0.7834112764567552,0.3368874617380908,-1.0855465825626291,0.19809668548771042,2.150080455693102,-0.27120033919474307,2.0924399756802705,1.1352849358493882,-0.6393555298905804,-0.2489540759467798,0.055344300272584177,-0.1161444444448074,0.9449114519882531,0.06551745774921834,0.9209888181272357,-0.5950719999244735,-0.15149282536237832,-0.36582303965627894,-0.25067785304987283,0.38016244598178955,0.2504387233885032,0.30625410235529055,1
28,0.6903128243326604,-2.1600479699121733,-0.47541160570926294,1.2960108491836055,5.307001872860274,3.1455975769737003,-0.3982212458561323,-0.30555778713827325,1.067698860306902,1.3575438370193404,-3.867092821816177,-0.42331953681334067,-1.9983919945742203,1.0728171753236186,-0.8987727406382828,0.00184235810338235,-1.0396722671786123,-1.3615186636993584,-2.200138613243824,-0.5910359964383382,1.4636431915053134,-0.00939945363723968,-0.35983152229235643,0.6710818331830587,-0.3953989472024532,0.012362779968273811,0.502972699682238,0.3102075419685087,1.0729736712623181,0.01579835481878275,0.38347462470816873,1.0526029565226123,-0.057762981187440096,1
29,-3.2306015927411966,-2.041183538830292,1.9796159589126765,2.2339963425245566,3.3338183367203746,-1.6182988508511802,-1.9730083641226894,0.6831439401122574,-0.5192357406454262,0.7158382770170565,1.6597191349077203,0.04371129052005632,-0.233423463804902,-1.056537793105552,-0.22715989149731342,0.2285666929670935,-0.278269748541221,1.285887197871888,1.059293837420015,-0.248829357376687,-0.03298919496808702,1.485062225023149,0.14172250590980257,0.7041253445893063,0.05343641009187364,0.8971463869037299,0.7013619089557247,0.2967572687259003,-0.26968428981634074,-0.228715716595316,0.44586712279986973,0.42612247370671097,0.02072427178535605,1
30,2.2249756472273226,2.006283277961242,1.7946721016675553,-3.6463284748226017,-0.2894160556798291,0.43593373378657524,1.4010834341863554,-1.2395591439451907,-0.10596110797223515,0.20273657727274358,-1.9890575058902495,-0.9931635993116588,0.2686341352237832,-0.7715601951755607,0.03960332742435779,0.8327801667944169,-0.7080766190343873,0.8530659182064345,1.629147654053099,0.28931323929468206,0.4276261608338677,-0.6663536707140743,0.5413162207852118,2.5285916372138564,1.1290432174794802,-0.6810216100639855,1.173757837949853,-0.08833084009300232,-0.7686338485060935,-0.7919636933500237,0.2864823554181525,-0.8278802027908904,0.41885303188038897,0
31,-7.764079017647439,-7.42294628697645,2.318272414111365,4.596528510281984,4.208797264853699,-2.3345358713122937,-0.9778415601916841,1.3750388742167592,0.5775853567879107,-0.007749321106016017,2.4895992551007895,1.636659286136606,-1.0505188336497107,0.503846663886626,0.18375246616946786,1.3024685044779873,0.1907062610864638,1.1046813922529135,0.49873999984759415,-1.345184776063415,0.3095692609091793,0.08647310133453696,0.1595179653921028,0.7750689315342352,0.7486744693052897,1.918436012251296,-0.44644079264086395,0.10938021411495762,0.07878759242546375,0.2983408133353234,0.6025005317357802,0.7848899435244503,0.44968673959721356,1
32,0.5609308008008523,-1.1883746054532183,2.0087916219878283,-0.34526605280228856,2.240169022941448,0.9069771022089735,-0.35435437549944304,-1.6336708066883179,2.494220601315501,-0.7283337547025831,-2.5104914057562766,-0.40621987680594307,-0.4816515070766301,-2.1262775095653024,-0.378957855394356,-0.23865735703736324,-1.442035737789181,-0.322096074318029,0.34898629611117854,1.3571129951330885,-0.8013986095508412,0.1254063546922577,0.915729658382483,0.24213288450304324,-0.9326593704976972,0.13259672180781298,1.2634636422959535,0.29375076188170574,-0.21914895188126754,0.8710144502064195,0.18640066920633697,-0.8213932293662681,-0.19004062884437267,1
33,-1.3754571607866528,1.4155567155133235,1.5032778229267074,-0.40057336378416253,-0.37730930241296046,0.22047684480077565,1.902198546848436,0.6516563598987563,1.1054543743393133,1.9975974726887171,-1.4550521595805848,-1.4636847872623706,-1.690200903775428,-1.1169848249628078,-0.9997873291256113,0.5817945768642432,-1.0499242168985559,-1.520078941724713,-1.2688733614852699,-2.534785811538435,-0.4545548870618531,-1.506052314963478,1.5727408855882679,-0.5937952789422513,-0.017475669070524332,-0.6379324193957614,-0.8633194413747394,-0.3982332888212688,0.37682769501520147,-0.7998742482621516,-0.15681250464321164,0.5097599389924271,0.2588505951868899,1
34,4.195558312964708,5.1339325984021436,-1.5970601745924968,2.9268143586655424,-1.7449252259350807,0.4581143799516154,-1.59854836113902,-2.3749117229439674,1.0123432306900753,1.8262573561186144,-0.41765961741300756,1.4990980483963976,0.7379621579658124,-2.0125310667271035,-1.007564528609959,-0.7823823823327929,-0.829234382162717,2.4277546808853496,0.17664019708814793,-1.389919536404379,-1.0726950628001284,-1.103067898192494,-0.7618140151691413,1.0994516704853117,0.41344560055943846,-0.7816279880599263,-1.0449786423462581,-0.0766894022424942,0.06763439264692625,0.33898309918024716,0.2853996259199917,0.08161033891827421,0.3010074507783131,1
35,4.357382289448587,-0.005204795153125382,2.3058599133086797,0.8352599747613952,2.7865769187143226,0.46988560985515054,1.8856765209970099,-0.18527354119988437,1.455970642284415,-2.145459819580497,-1.510250479692463,2.7566742720341884,1.0962776516984925,-0.6016322584027473,1.7653695739308906,1.091574419863669,-0.44600630723999957,1.3052884585179882,0.6956427751178934,0.5115052871369783,-0.5317927452336088,-1.1327350323072294,0.7716390181967655,-1.2812583232699162,0.8982098975441298,-0.16109266743482534,0.37467273445346744,-1.0169359358599284,0.780682534420733,-0.8819508260573218,0.6459490916900109,0.08353468464890886,-0.487301975655394,1
36,-0.1338197727225142,-4.475188608457807,0.6400562860068624,-3.7417930864384985,-0.5365610142946798,-1.8015791730698645,-0.927161118525378,-0.33038028915719003,-1.476032497705341,0.4985909468604632,1.537889860561521,-0.7319318722171837,0.3339567739991416,0.0497114642207318,2.0723113629414325,0.4335540638443844,-0.27407415332988816,0.5102050621403935,-0.3643114860354198,0.537492804962059,-0.13115249591849884,0.21359130513854221,-0.03853726897370075,0.3680468963151395,-0.4642383996963026,0.18272851898197295,-0.2626647360037667,-0.4202879427149731,0.7198620662758448,-0.4422275429803001,1.1384731779545445,0.4037600429427587,-0.42979728326622924,1
37,4.369576411384684,-1.0934885706111688,2.5252354698806037,0.3010118289283787,0.3273674217538968,-0.944055081295968,-0.8280985587557824,-0.11141088510657977,-1.9289216198219206,-0.3890165243817142,-0.18678458122753716,-1.4734344841011804,0.7698793408584521,-0.27214054257611675,-0.9946393204941547,0.04929290454970162,-1.6043238869566812,1.3358796280260348,-0.3918453624660249,-0.21397951202205848,-0.44485597569125435,-0.2780186616439757,-0.9404680290402566,0.7204245484048798,0.5231746709642199,-0.31145241021789605,0.3037211962770881,-0.2062300462891598,0.4868541218415167,-0.3192052549335409,-0.5181748657632881,0.1510130084016421,-0.7251340893001188,1
38,0.7479503173291971,-0.7468630600691551,-0.4972104185723736,-4.124281337871453,1.895599656295471,0.8032976750620336,1.7537522030722337,0.6747089832938705,0.5954255946651568,-4.045216833691372,-2.1405577783287453,2.0354363187054387,-2.5825053323549727,0.2155415288737248,-2.6001780304988587,0.9534223742332278,-1.8928589586145943,0.44752527947496223,-0.48467224994872554,0.971443541773824,1.3475949941614895,-0.21904396267745666,0.855114391356608,1.099202348203047,0.9494661153184857,-0.5568529331167819,-0.13910674572469636,-0.9567868883348856,0.42632423082657606,0.5009800162727918,0.4137292115665492,0.39585886674498283,0.4503349225434718,1
39,3.411549367067503,-1.4370224468330703,2.162384673833998,0.9724732007251089,-1.7206565869601254,0.0701727863930386,0.2043093127697906,0.3828568594294047,-0.34052547853283516,0.4462737325194056,-0.08069464709885488,1.6419038580321434,-0.46366819390786035,0.8395431133166373,-0.9744774642134788,-1.5924993454322298,-0.36750001730505016,-1.9005761951553273,0.2651964211089258,-0.24651243800372427,0.9545459302031803,-0.6116012824593078,1.1767497887701626,-0.1264419160482341,-2.2632611250207657,-0.09304111949560286,-0.007265194779704482,0.3830872848995845,0.746664664525839,-0.5938081462870267,-0.7834567565274455,-0.368305492176244,0.5500967789708481,1
40,1.4619596926261653,-6.3505374316355,1.542480934470142,1.365904630178332,0.5303177811974819,1.0473986157774204,-0.5854811269945418,0.37064601008396897,0.9077928030244545,0.1723059743053137,-0.9248750010847088,-1.1020462121013772,0.7728413528115052,2.0625105920982763,1.1015066902344262,1.2311139993518518,-0.19363062532598058,0.6792132661768088,0.5314955726369389,2.184821616500688,0.8247919372333766,0.5904210138888294,-0.6098545112345639,-0.18169657957140403,-1.101543577947171,-0.19110291162798598,0.3102210673292982,0.05530426673561678,-1.852320015045528,-0.015782190896825032,0.7845201045477945,0.8365947391087805,-0.38606070971285766,1
41,-1.817573965641756,0.27714801255183397,-1.6470283076526038,-0.6342155067089825,1.9712354679913142,-1.327682740121993,-0.6225896487427128,0.27025370058412834,-5.149094808760317,0.6193193081841731,-1.4858402620273377,0.3961436281823091,0.7468871403012245,0.5334766438344678,-0.6254007070565285,-1.9507107592378594,0.8971783148619297,0.14112716600875141,0.17216482249560044,-0.09915461205935602,-0.3736567063825417,0.7618433943893337,0.08293576299907553,0.5242237822340361,0.5738264043098841,-0.0006487981191665027,0.5756013753623602,1.113776640747451,-0.7554396146228818,0.2768032671668499,-0.8112670170099249,1.110947726049892,0.8218337640886072,1
42,-4.548860179471542,-5.5514423699358195,0.7474496018039453,-0.6443870911910312,0.2208898049432369,1.3073400977227654,0.7875875870669501,-0.5389651798415476,-1.2008057637834597,-0.248373826554422,1.7667355693867928,-0.2835186756509461,-0.4554655857686604,-0.41693934838671,1.0175005637555048,-0.29387540988010663,0.954377489780673,-0.34048797732256164,-0.4486361575886964,0.19611811410088975,-0.12886461557697557,0.6132692788961506,-0.1269002373884503,1.578370780046381,-0.7032654691970962,-0.41270460204046233,-0.14888921865878268,0.03279049889392038,-0.401084535971554,0.37360418669205503,0.8948246248167852,0.654180019462191,-0.4038591962571243,1
43,1.1438915717651472,-0.19943495481361725,-3.196239451530556,-4.325079408372473,0.404584464328684,1.7690202771258452,1.0482974643998808,-2.1357639740704397,-1.0917022015319402,1.8665450352716035,1.2671661364882727,1.4639359929858364,0.9963345581353462,-2.087706724271365,-1.1032767603710234,0.6335250095999786,-0.20238066257864945,1.0322928534492792,0.6197138464082825,0.2128405801601664,-1.230594800128989,-1.5262990064234696,-1.1885420144236376,-0.26601543689775786,1.095680606767455,0.8681019273443313,-1.1869110259485018,-0.09147466788930649,0.43578395611057247,-0.004949716322236162,0.5956587664196411,-1.0278953700983984,-0.872057377725528,1
